vin,make,model,trim,year,price,condition,dealer,dealer_link,dealer_number,description,mileage,color,location,engine,fuel_type,body_type,car_url,image_links
57XAAFHB4P8155874,SLINGSHOT,Slingshot,AutoDrive,2023,36969.0,New,RideNow Powersports McKinney,http://www.ridenowmckinney.com/--xInventoryDetail?id=13681685&utm_source=motohunt.com,972 430 9245,"PRICING INCLUDES $1000 CUSTOMER CASH FROM POLARIS 2023 Polaris Slingshot® Slingshot® SLR Lime Shadow (AutoDrive)The Slingshot SLR delivers upgraded performance and high-end style from the get-go. This is for those who want a little extra oomph under the hood with a high-revving 203HP engine to deliver dynamic passing power and some extra acceleration at the lights. Factory finished with two-tone paint, extra exterior lighting, sport interior and a bigger 305mm rear wheel to strut the streets. It’s loaded up and just begging to be personalized.MORE POWER, MORE FUNCut ahead of the rest with 203HP from the 2.0L ProStar 4 Cylinder Engine and drive modes.STYLE TO DEMAND ATTENTIONFlex your superior taste and style with two-tone premium paint and full-body graphics.SHOW YOUR TRUE COLORSTurn on the style with Signature Accent Lighting and see how easy it is to make a big impression.THE LIFE OF THE PARTYLeave your impression on every road you travel with the Kenda 305/30R20 rear tire.SIT BACK, GET COMFORTABLEBrings comfort and style to your ride with increased side bolsters and lumbar support to provide extra support in the corners.OWN THE OPEN ROADConquer every twist and turn with confidence, all while keeping the rest of the world at your fingertips.STYLE AND PROTECTION IN ONEThe tinted wind deflector keeps you safe from road debris without sacrificing looks. An ideal height to buffer you from the wind without interfering with sightlines.TAKE IT FOR A SPIN18"" Front Aluminum Wheels20"" 305mm Width Rear Aluminum WheelSport Bucket Seats",1,BLACK,"McKinney, TX",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/5854550/2023-Polaris-Slingshot-Slingshot-SLR-Lime-Shadow-AutoDrive,"https://storage.googleapis.com/mhimg/p/4550/5854550/75f8_l.jpg,https://storage.googleapis.com/mhimg/p/4550/5854550/4b8d_l.jpg,https://storage.googleapis.com/mhimg/p/4550/5854550/b980_l.jpg,https://storage.googleapis.com/mhimg/p/4550/5854550/3a0d_l.jpg,https://storage.googleapis.com/mhimg/p/4550/5854550/2855_l.jpg,https://storage.googleapis.com/mhimg/p/4550/5854550/61cf_l.jpg,https://storage.googleapis.com/mhimg/p/4550/5854550/2455_l.jpg,https://storage.googleapis.com/mhimg/p/4550/5854550/7c93_l.jpg,https://storage.googleapis.com/mhimg/p/4550/5854550/9f53_l.jpg,https://storage.googleapis.com/mhimg/p/4550/5854550/6943_l.jpg,https://storage.googleapis.com/mhimg/p/4550/5854550/1b3f_l.jpg"
57XAAFHB0P8161428,SLINGSHOT,Slingshot,AutoDrive,2023,32249.0,New,RideNow Powersports Peoria,http://www.ridenowpeoria.com/--xInventoryDetail?id=14589844&utm_source=motohunt.com,877 822 1352,"2023 Polaris Slingshot® Slingshot® SLR Red Shadow (AutoDrive)The Slingshot SLR delivers upgraded performance and high-end style from the get-go. This is for those who want a little extra oomph under the hood with a high-revving 203HP engine to deliver dynamic passing power and some extra acceleration at the lights. Factory finished with two-tone paint, extra exterior lighting, sport interior and a bigger 305mm rear wheel to strut the streets. It’s loaded up and just begging to be personalized.MORE POWER, MORE FUNCut ahead of the rest with 203HP from the 2.0L ProStar 4 Cylinder Engine and drive modes.STYLE TO DEMAND ATTENTIONFlex your superior taste and style with two-tone premium paint and full-body graphics.SHOW YOUR TRUE COLORSTurn on the style with Signature Accent Lighting and see how easy it is to make a big impression.THE LIFE OF THE PARTYLeave your impression on every road you travel with the Kenda 305/30R20 rear tire.SIT BACK, GET COMFORTABLEBrings comfort and style to your ride with increased side bolsters and lumbar support to provide extra support in the corners.OWN THE OPEN ROADConquer every twist and turn with confidence, all while keeping the rest of the world at your fingertips.STYLE AND PROTECTION IN ONEThe tinted wind deflector keeps you safe from road debris without sacrificing looks. An ideal height to buffer you from the wind without interfering with sightlines.TAKE IT FOR A SPIN18"" Front Aluminum Wheels20"" 305mm Width Rear Aluminum WheelSport Bucket Seats",,RED SHADOW,"Peoria, AZ",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle (1 Rear Wheel),https://motohunt.com/l/6955361/2023-Polaris-Slingshot-Slingshot-SLR-Red-Shadow-AutoDrive,
57XAAFHB9P8156504,SLINGSHOT,Slingshot,AutoDrive,2023,33157.0,New,Allsport,,800 359 4884,"ALL SLINGSHOTS ON SALE, MUST GO BY YEARS END!",,Red,"Liberty Lake, WA",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/5959992/2023-Polaris-Slingshot-SLR,"https://storage.googleapis.com/mhimg/p/9992/5959992/c4f8_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/bd1f_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/5fe1_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/eda8_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/ef12_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/4753_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/04a2_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/662e_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/fc0c_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/7a7a_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/46ef_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/86f9_l.jpg,https://storage.googleapis.com/mhimg/p/9992/5959992/08c2_l.jpg"
57XAAFHB9P8157491,SLINGSHOT,Slingshot,AutoDrive,2023,32249.0,New,RideNow Powersports McKinney,http://www.ridenowmckinney.com/--xInventoryDetail?id=13659969&utm_source=motohunt.com,972 430 9245,"PRICING INCLUDES $1000 CUSTOMER CASH FROM POLARIS 2023 Polaris Slingshot® Slingshot® SLR Cobalt Blue Fade (AutoDrive)The Slingshot SLR delivers upgraded performance and high-end style from the get-go. This is for those who want a little extra oomph under the hood with a high-revving 203HP engine to deliver dynamic passing power and some extra acceleration at the lights. Factory finished with two-tone paint, extra exterior lighting, sport interior and a bigger 305mm rear wheel to strut the streets. It’s loaded up and just begging to be personalized.MORE POWER, MORE FUNCut ahead of the rest with 203HP from the 2.0L ProStar 4 Cylinder Engine and drive modes.STYLE TO DEMAND ATTENTIONFlex your superior taste and style with two-tone premium paint and full-body graphics.SHOW YOUR TRUE COLORSTurn on the style with Signature Accent Lighting and see how easy it is to make a big impression.THE LIFE OF THE PARTYLeave your impression on every road you travel with the Kenda 305/30R20 rear tire.SIT BACK, GET COMFORTABLEBrings comfort and style to your ride with increased side bolsters and lumbar support to provide extra support in the corners.OWN THE OPEN ROADConquer every twist and turn with confidence, all while keeping the rest of the world at your fingertips.STYLE AND PROTECTION IN ONEThe tinted wind deflector keeps you safe from road debris without sacrificing looks. An ideal height to buffer you from the wind without interfering with sightlines.TAKE IT FOR A SPIN18"" Front Aluminum Wheels20"" 305mm Width Rear Aluminum WheelSport Bucket Seats",1,Blue,"McKinney, TX",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/5831605/2023-Polaris-Slingshot-Slingshot-SLR-Red-Shadow-AutoDrive,"https://storage.googleapis.com/mhimg/p/1605/5831605/55be_l.jpg,https://storage.googleapis.com/mhimg/p/1605/5831605/2da8_l.jpg,https://storage.googleapis.com/mhimg/p/1605/5831605/15ac_l.jpg,https://storage.googleapis.com/mhimg/p/1605/5831605/dc25_l.jpg,https://storage.googleapis.com/mhimg/p/1605/5831605/0da7_l.jpg,https://storage.googleapis.com/mhimg/p/1605/5831605/29d1_l.jpg,https://storage.googleapis.com/mhimg/p/1605/5831605/cf3f_l.jpg,https://storage.googleapis.com/mhimg/p/1605/5831605/5f01_l.jpg,https://storage.googleapis.com/mhimg/p/1605/5831605/98b4_l.jpg,https://storage.googleapis.com/mhimg/p/1605/5831605/b9d6_l.jpg,https://storage.googleapis.com/mhimg/p/1605/5831605/2f55_l.jpg"
57XAAFHB6P8158971,SLINGSHOT,Slingshot,AutoDrive,2023,31249.0,New,Cross Country Powersports,https://www.crosscountrypowersports.com/inventory/display/new/2023/Polaris/SLINGSHOT-SLR-AUTODRIVE/57XAAFHB6P8158971/?utm_source=motohunt.com,732 491 2900,"$1,000 Customer Cash**ORNo Interest for 6 Months, No Payments for 7 Months*OR4.99% for 36 months*Offer Valid: November 1 – December 31, 2023.",5,Red Shadow,"Metuchen, NJ",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6326312/2023-Polaris-SLINGSHOT-SLR-AUTODRIVE,
57XAARFA5K8132530,SLINGSHOT,Slingshot,Open Cab,2019,22995.0,Used,RideNow Powersports Chandler,http://www.ridenowchandler.com/--xInventoryDetail?id=14524928&utm_source=motohunt.com,844 866 2677,"2019 Polaris® Slingshot® SLRUltimate style with 2-tone premium paint, graphics, forged wheels and sport bucket seats. With the included turn-by-turn navigation you won’t be lost when you want to disappear.Features may include:ENHANCED TECHNOLOGYStay focused on the ride with 7"" Ride Command® multi-touch display with glove touch technology, turn by turn navigation, phone connectivity, Rockford Fosgate® audio & back up camera to enhance your ride.SLINGSHOT RIDE COMMAND 7"" MULTI-TOUCH DISPLAY SYSTEMA super-sharp, seven-inch display that lets you pinch, swipe and tap to access features like turn-by-turn navigation, vehicle information, and Bluetooth® audio.TURN-BY-TURN NAVIGATIONWith built-in navigation, you can get turn-by-turn directions and find the nearest points of interest, including gas stations and restaurants.ROCKFORD FOSGATE® AUDIOThis 200-watt RMS premium audio system lets riders enjoy their personal playlists as soundtracks for the open road. With its well-matched premium components, this system delivers audio with great power and exceptional tonal quality.BOLD STYLINGWith 2-tone premium paint, full body graphics, 18"" front & 20"" 305mm rear forged aluminum wheels & 2-piece lightweight brake rotors.TWO-TONE PREMIUM PAINT WITH FULL BODY GRAPHICSA custom look that stands out from the crowd.18” FRONT & 20” REAR LIGHTWEIGHT FORGED ALUMINUM WHEELSMore grip, and more head-turns.STANDARD HEIGHT TINTED WIND DEFLECTORKeep the rush and excitement on the road and out of the cockpit with the standard 7.5"" wind deflector.PERFORMANCE READYSlingshot® SLR features Sparco® leather-wrapped steering wheel, Sparco shift knob, Sparco pedal covers, exclusive sport bucket seats and a larger rear wheel for superior performance.SPARCO STEERING WHEEL, SHIFT KNOB AND PEDAL COVERSPerformance equipped for getting the most fun out of every road.SPORT BUCKET SEATSWhen you hug the curves, the seats hug you back.Sport Bucket Seats18” Front & 20” Rear Lightweight Forged Aluminum WheelsSparco® Steering Wheel, Shift Knob, and Pedal CoversBOLD STYLING THAT WILL ATTRACT ATTENTION EVERYWHERE YOU RIDE.Two-Tone Premium Paint with Full Body GraphicsStandard Height Tinted Wind DeflectorPainted Metal Accents",9534,,"Chandler, AZ","2384 cc, 4-stroke",Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6955267/2019-Polaris-Slingshot-SLR,"https://storage.googleapis.com/mhimg/p/5267/6955267/60de_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/7f70_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/c7ce_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/96aa_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/3023_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/eaf9_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/2406_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/05ca_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/ad6e_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/30ac_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/d652_l.jpg,https://storage.googleapis.com/mhimg/p/5267/6955267/b605_l.jpg"
57XAAFHB2P8161401,SLINGSHOT,Slingshot,AutoDrive,2023,32249.0,New,RideNow Powersports Chandler,http://www.ridenowchandler.com/--xInventoryDetail?id=14607686&utm_source=motohunt.com,844 866 2677,"2023 Polaris Slingshot® Slingshot® SLR Red Shadow (AutoDrive)The Slingshot SLR delivers upgraded performance and high-end style from the get-go. This is for those who want a little extra oomph under the hood with a high-revving 203HP engine to deliver dynamic passing power and some extra acceleration at the lights. Factory finished with two-tone paint, extra exterior lighting, sport interior and a bigger 305mm rear wheel to strut the streets. It’s loaded up and just begging to be personalized.MORE POWER, MORE FUNCut ahead of the rest with 203HP from the 2.0L ProStar 4 Cylinder Engine and drive modes.STYLE TO DEMAND ATTENTIONFlex your superior taste and style with two-tone premium paint and full-body graphics.SHOW YOUR TRUE COLORSTurn on the style with Signature Accent Lighting and see how easy it is to make a big impression.THE LIFE OF THE PARTYLeave your impression on every road you travel with the Kenda 305/30R20 rear tire.SIT BACK, GET COMFORTABLEBrings comfort and style to your ride with increased side bolsters and lumbar support to provide extra support in the corners.OWN THE OPEN ROADConquer every twist and turn with confidence, all while keeping the rest of the world at your fingertips.STYLE AND PROTECTION IN ONEThe tinted wind deflector keeps you safe from road debris without sacrificing looks. An ideal height to buffer you from the wind without interfering with sightlines.TAKE IT FOR A SPIN18"" Front Aluminum Wheels20"" 305mm Width Rear Aluminum WheelSport Bucket Seats",1,Red Shadow,"Chandler, AZ",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled or Open Autocycle [1 Rear Wheel],https://motohunt.com/l/6981405/2023-Polaris-Slingshot-Slingshot-SLR-Red-Shadow-AutoDrive,"https://storage.googleapis.com/mhimg/p/1405/6981405/5faf_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/cdf5_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/9e63_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/93cd_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/eab4_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/022e_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/f856_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/4c65_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/9119_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/4920_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/2a49_l.jpg,https://storage.googleapis.com/mhimg/p/1405/6981405/a396_l.jpg"
57XAARFA7H8119321,SLINGSHOT,Slingshot,Open Cab,2017,18518.0,Used,RideNow Powersports McDonough,http://www.ridenowmcdonough.com/--xInventoryDetail?id=12891278&utm_source=motohunt.com,470-317-4710,"2017 Polaris Slingshot® SLR Turbo SilverTHE BOLDEST SLINGSHOT YETFeatures may include:Under the HoodSLR Branded Exhaust Manifold CoverOpen Air IntakeExteriorTwo-Toned Paint with Colored Frame AccentsFull Body GraphicsTinted Ripper Series Wind DeflectorPremium 18"" Forged Aluminum Front Wheels and 20"" Forged Aluminum Rear Wheel305 mm Wide Rear TireComposite Brake RotorsCockpitCut & Sew Sport SeatsSparco Steering Wheel, Shift Knob, and Pedal CoversInterior LED Lighting KitPerformance2.4 Liter DOHC Engine 5-Speed Manual Transmission173 HP with 166 ft.-lbs. of TorqueDriver AidsElectronic Power-Assisted SteeringElectronic Stability & Traction ControlABS Disc BrakesDriver ComfortAdjustable, Waterproof Seats with 3 Point SeatbeltsTilt SteeringLightingProjector Beam Headlights & LED TaillightsStorageLockable Storage Bins and Glove Box",4013,RED,"McDonough, GA","2384 cc, 4-stroke",Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/5023227/2017-Polaris-Slingshot-SLR-Turbo-Silver,"https://storage.googleapis.com/mhimg/p/3227/5023227/41a0_l.jpg,https://storage.googleapis.com/mhimg/p/3227/5023227/2c14_l.jpg,https://storage.googleapis.com/mhimg/p/3227/5023227/3c8f_l.jpg"
57XAAFHB4P8156250,SLINGSHOT,Slingshot,AutoDrive,2023,32249.0,New,Broward Motorsports Fort Lauderdale,https://www.browardmotorsportsftlauderdale.com/New-Inventory-2023-Polaris-Slingshot-Motorcycle-Scooter-Slingshot-SLR-Lime-Shadow-AutoDrive-Fort-Lauderdale-13480957?ref=list&utm_source=motohunt.com,954-302-1698,,4,,"Fort Lauderdale, FL",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/5682010/2023-Polaris-Slingshot-Slingshot-SLR-Lime-Shadow-AutoDrive,
57XAAFHB3P8150701,SLINGSHOT,Slingshot,AutoDrive,2023,28699.0,Used,Capitol Cycle Company,,478 475 5711,,,,"Macon, GA",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6787380/2023-Polaris-Slingshot-SLR,"https://storage.googleapis.com/mhimg/p/7380/6787380/e691_l.jpg,https://storage.googleapis.com/mhimg/p/7380/6787380/ecb9_l.jpg,https://storage.googleapis.com/mhimg/p/7380/6787380/1c74_l.jpg,https://storage.googleapis.com/mhimg/p/7380/6787380/798a_l.jpg,https://storage.googleapis.com/mhimg/p/7380/6787380/098f_l.jpg,https://storage.googleapis.com/mhimg/p/7380/6787380/0952_l.jpg,https://storage.googleapis.com/mhimg/p/7380/6787380/7d26_l.jpg,https://storage.googleapis.com/mhimg/p/7380/6787380/f132_l.jpg,https://storage.googleapis.com/mhimg/p/7380/6787380/bc97_l.jpg,https://storage.googleapis.com/mhimg/p/7380/6787380/a458_l.jpg"
57XAAFHB3P8160399,SLINGSHOT,Slingshot,AutoDrive,2023,32249.0,New,Hattiesburg Cycles,,800 807 0114,,1,,"Hattiesburg, MS",1997 cc,Gasoline,Motorcycle - Unenclosed Three Wheeled / Open Autocycle,https://motohunt.com/l/6862032/2023-Polaris-Slingshot-SLR,"https://storage.googleapis.com/mhimg/p/2032/6862032/5efb_l.jpg,https://storage.googleapis.com/mhimg/p/2032/6862032/429e_l.jpg,https://storage.googleapis.com/mhimg/p/2032/6862032/8c1c_l.jpg"
